Date,Open,High,Low,Close,Volume
2024-03-12,4.489999771118164,4.53000020980835,4.460000038146973,4.460000038146973,3300
2024-03-13,4.550000190734863,4.550000190734863,4.269999980926514,4.269999980926514,6800
2024-03-14,4.269999980926514,4.360000133514404,4.019999980926514,4.199999809265137,17000
2024-03-15,4.159999847412109,4.289999961853027,4.159999847412109,4.289999961853027,13700
2024-03-18,4.139999866485596,4.289999961853027,4.099999904632568,4.110000133514404,7200
2024-03-19,4.159999847412109,4.260000228881836,4.03000020980835,4.059999942779541,13900
2024-03-20,4.329999923706055,4.380000114440918,4.230000019073486,4.380000114440918,5000
2024-03-21,4.389999866485596,4.510000228881836,4.349999904632568,4.400000095367432,7200
2024-03-22,4.170000076293945,4.369999885559082,4.170000076293945,4.300000190734863,10300
2024-03-25,4.210000038146973,4.21999979019165,4.210000038146973,4.21999979019165,1100
2024-03-26,4.340000152587891,4.340000152587891,4.340000152587891,4.340000152587891,1200
2024-03-27,4.340000152587891,4.340000152587891,4.340000152587891,4.340000152587891,500
2024-03-28,4.389999866485596,4.389999866485596,4.21999979019165,4.289999961853027,5100
2024-04-01,4.260000228881836,4.329999923706055,4.110000133514404,4.130000114440918,15300
2024-04-02,4.25,4.25,4.099999904632568,4.210000038146973,3000
2024-04-03,4.320000171661377,4.320000171661377,4.150000095367432,4.150000095367432,1500
2024-04-04,4.199999809265137,4.239999771118164,4.110000133514404,4.239999771118164,5800
2024-04-05,4.130000114440918,4.179999828338623,4.110000133514404,4.110000133514404,1800
2024-04-08,4.119999885559082,4.119999885559082,4.059999942779541,4.070000171661377,7200
2024-04-09,4.150000095367432,4.150000095367432,4.110000133514404,4.110000133514404,1500
2024-04-10,4.110000133514404,4.159999847412109,4.070000171661377,4.070000171661377,11500
2024-04-11,4.159999847412109,4.25,4.159999847412109,4.199999809265137,3900
2024-04-12,4.099999904632568,4.260000228881836,4.099999904632568,4.260000228881836,5200
2024-04-15,4.289999961853027,4.300000190734863,4.050000190734863,4.050000190734863,6100
2024-04-16,4.199999809265137,4.199999809265137,4.0,4.010000228881836,34600
2024-04-17,4.179999828338623,4.179999828338623,4.179999828338623,4.179999828338623,1200
2024-04-18,4.010000228881836,4.25,4.010000228881836,4.179999828338623,19000
2024-04-19,4.289999961853027,4.289999961853027,4.199999809265137,4.210000038146973,9600
2024-04-22,4.300000190734863,4.5,4.179999828338623,4.179999828338623,24500
2024-04-23,4.179999828338623,4.179999828338623,4.179999828338623,4.179999828338623,0
2024-04-24,4.340000152587891,4.340000152587891,4.179999828338623,4.179999828338623,1400
2024-04-25,4.179999828338623,4.179999828338623,4.179999828338623,4.179999828338623,0
2024-04-26,4.25,4.25,4.25,4.25,1200
2024-04-29,4.28000020980835,4.400000095367432,4.179999828338623,4.369999885559082,4000
2024-04-30,4.329999923706055,4.400000095367432,4.199999809265137,4.25,16600
2024-05-01,4.309999942779541,4.309999942779541,4.199999809265137,4.199999809265137,500
2024-05-02,4.179999828338623,4.360000133514404,4.179999828338623,4.309999942779541,8400
2024-05-03,4.329999923706055,4.440000057220459,4.329999923706055,4.440000057220459,400
2024-05-06,4.349999904632568,4.400000095367432,4.260000228881836,4.260000228881836,12300
2024-05-07,4.360000133514404,4.400000095367432,4.21999979019165,4.21999979019165,3900
2024-05-08,4.369999885559082,4.389999866485596,4.289999961853027,4.289999961853027,7100
2024-05-09,4.389999866485596,4.389999866485596,4.300000190734863,4.300000190734863,2100
2024-05-10,4.349999904632568,4.349999904632568,4.300000190734863,4.300000190734863,900
2024-05-13,4.400000095367432,4.400000095367432,4.329999923706055,4.329999923706055,12100
2024-05-14,4.389999866485596,4.400000095367432,4.340000152587891,4.340000152587891,12100
2024-05-15,4.400000095367432,4.400000095367432,4.400000095367432,4.400000095367432,400
2024-05-16,4.400000095367432,4.400000095367432,4.289999961853027,4.300000190734863,23200
2024-05-17,4.400000095367432,4.400000095367432,4.269999980926514,4.340000152587891,7600
2024-05-20,4.389999866485596,4.400000095367432,4.360000133514404,4.400000095367432,2200
2024-05-21,4.349999904632568,4.449999809265137,4.349999904632568,4.400000095367432,111700
2024-05-22,4.429999828338623,4.429999828338623,4.340000152587891,4.340000152587891,16200
2024-05-23,4.349999904632568,4.360000133514404,4.28000020980835,4.28000020980835,8000
2024-05-24,4.389999866485596,4.389999866485596,4.300000190734863,4.300000190734863,9100
2024-05-28,4.300000190734863,4.400000095367432,4.269999980926514,4.269999980926514,7100
2024-05-29,4.400000095367432,4.400000095367432,4.300000190734863,4.380000114440918,8500
2024-05-30,4.440000057220459,4.5,4.320000171661377,4.320000171661377,7100
2024-05-31,4.349999904632568,4.5,4.349999904632568,4.5,2200
2024-06-03,4.590000152587891,4.599999904632568,4.449999809265137,4.489999771118164,60700
2024-06-04,4.519999980926514,4.599999904632568,4.400000095367432,4.5,16600
2024-06-05,4.5,4.599999904632568,4.46999979019165,4.489999771118164,9400
2024-06-06,4.570000171661377,4.570000171661377,4.460000038146973,4.489999771118164,10600
2024-06-07,4.489999771118164,4.489999771118164,4.489999771118164,4.489999771118164,1200
2024-06-10,4.46999979019165,4.510000228881836,4.46999979019165,4.46999979019165,17300
2024-06-11,4.5,4.550000190734863,4.460000038146973,4.550000190734863,13300
2024-06-12,4.5,4.599999904632568,4.489999771118164,4.489999771118164,11000
2024-06-13,4.489999771118164,4.5,4.489999771118164,4.5,2700
2024-06-14,4.5,4.5,4.440000057220459,4.5,6100
2024-06-17,4.5,4.5,4.449999809265137,4.460000038146973,4800
2024-06-18,4.460000038146973,4.5,4.289999961853027,4.289999961853027,42800
2024-06-20,4.320000171661377,4.389999866485596,4.239999771118164,4.239999771118164,35800
2024-06-21,4.179999828338623,4.389999866485596,4.159999847412109,4.159999847412109,43200
2024-06-24,4.159999847412109,4.400000095367432,4.159999847412109,4.210000038146973,12000
2024-06-25,4.210000038146973,4.320000171661377,4.159999847412109,4.159999847412109,10200
2024-06-26,4.21999979019165,4.340000152587891,4.21999979019165,4.260000228881836,4800
2024-06-27,4.260000228881836,4.300000190734863,4.199999809265137,4.300000190734863,16700
2024-06-28,4.21999979019165,4.300000190734863,4.170000076293945,4.300000190734863,18900
2024-07-01,4.300000190734863,4.329999923706055,4.239999771118164,4.300000190734863,13300
2024-07-02,4.349999904632568,4.349999904632568,4.210000038146973,4.269999980926514,7400
2024-07-03,4.329999923706055,4.360000133514404,4.329999923706055,4.349999904632568,3300
2024-07-05,4.309999942779541,4.349999904632568,4.269999980926514,4.340000152587891,24500
2024-07-08,4.25,4.349999904632568,4.25,4.349999904632568,43100
2024-07-09,4.260000228881836,4.269999980926514,4.260000228881836,4.269999980926514,1300
2024-07-10,4.340000152587891,4.409999847412109,4.269999980926514,4.349999904632568,3800
2024-07-11,4.360000133514404,4.409999847412109,4.360000133514404,4.380000114440918,31700
2024-07-12,4.389999866485596,4.449999809265137,4.389999866485596,4.440000057220459,21800
2024-07-15,4.449999809265137,4.489999771118164,4.429999828338623,4.489999771118164,26400
2024-07-16,4.5,4.5,4.46999979019165,4.480000019073486,16800
2024-07-17,4.46999979019165,4.480000019073486,4.429999828338623,4.46999979019165,12500
2024-07-18,4.449999809265137,4.46999979019165,4.449999809265137,4.460000038146973,3700
2024-07-19,4.480000019073486,4.480000019073486,4.329999923706055,4.369999885559082,34900
2024-07-22,4.46999979019165,4.480000019073486,4.309999942779541,4.429999828338623,5900
2024-07-23,4.460000038146973,4.480000019073486,4.460000038146973,4.46999979019165,4400
2024-07-24,4.480000019073486,4.480000019073486,4.389999866485596,4.440000057220459,3500
2024-07-25,4.460000038146973,4.480000019073486,4.429999828338623,4.460000038146973,2100
2024-07-26,4.460000038146973,4.460000038146973,4.449999809265137,4.460000038146973,1200
2024-07-29,4.510000228881836,4.510000228881836,4.460000038146973,4.46999979019165,7400
2024-07-30,4.480000019073486,4.480000019073486,4.449999809265137,4.449999809265137,4700
2024-07-31,4.460000038146973,4.5,4.420000076293945,4.460000038146973,5600
2024-08-01,4.5,4.5,4.420000076293945,4.480000019073486,10900
2024-08-02,4.449999809265137,4.539999961853027,4.420000076293945,4.480000019073486,10600
2024-08-05,4.46999979019165,4.539999961853027,4.429999828338623,4.5,7500
2024-08-06,4.579999923706055,4.579999923706055,4.420000076293945,4.489999771118164,164400
2024-08-07,4.510000228881836,4.599999904632568,4.510000228881836,4.559999942779541,7600
2024-08-08,4.650000095367432,4.75,4.579999923706055,4.71999979019165,37700
2024-08-09,4.75,4.75,4.659999847412109,4.730000019073486,20000
2024-08-12,4.650000095367432,4.739999771118164,4.510000228881836,4.619999885559082,18600
2024-08-13,4.679999828338623,4.71999979019165,4.670000076293945,4.71999979019165,3400
2024-08-14,4.53000020980835,4.71999979019165,4.449999809265137,4.630000114440918,11600
2024-08-15,4.679999828338623,4.71999979019165,4.639999866485596,4.690000057220459,11400
2024-08-16,4.710000038146973,4.710000038146973,4.659999847412109,4.710000038146973,12200
2024-08-19,4.75,4.980000019073486,4.75,4.960000038146973,32700
2024-08-20,4.960000038146973,4.96999979019165,4.849999904632568,4.869999885559082,60200
2024-08-21,4.960000038146973,4.960000038146973,4.800000190734863,4.800000190734863,23300
2024-08-22,4.739999771118164,4.849999904632568,4.650000095367432,4.789999961853027,63800
2024-08-23,4.75,4.900000095367432,4.75,4.829999923706055,50200
2024-08-26,4.829999923706055,4.829999923706055,4.639999866485596,4.78000020980835,26100
2024-08-27,4.829999923706055,4.900000095367432,4.699999809265137,4.699999809265137,40400
2024-08-28,4.710000038146973,4.78000020980835,4.559999942779541,4.670000076293945,22000
2024-08-29,4.730000019073486,4.730000019073486,4.639999866485596,4.659999847412109,19800
2024-08-30,4.610000133514404,4.690000057220459,4.550000190734863,4.550000190734863,31200
2024-09-03,4.550000190734863,4.599999904632568,4.550000190734863,4.559999942779541,28200
2024-09-04,4.550000190734863,4.550000190734863,4.510000228881836,4.510000228881836,7600
2024-09-05,4.519999980926514,4.539999961853027,4.510000228881836,4.519999980926514,7500
2024-09-06,4.539999961853027,4.550000190734863,4.460000038146973,4.510000228881836,13800
2024-09-09,4.539999961853027,4.590000152587891,4.46999979019165,4.53000020980835,17500
2024-09-10,4.519999980926514,4.550000190734863,4.510000228881836,4.510000228881836,8900
2024-09-11,4.539999961853027,4.610000133514404,4.53000020980835,4.559999942779541,22100
2024-09-12,4.559999942779541,4.599999904632568,4.550000190734863,4.559999942779541,22800
2024-09-13,4.599999904632568,4.599999904632568,4.559999942779541,4.579999923706055,29600
2024-09-16,4.650000095367432,4.650000095367432,4.510000228881836,4.550000190734863,53000
2024-09-17,4.570000171661377,4.630000114440918,4.570000171661377,4.599999904632568,11300
2024-09-18,4.570000171661377,4.610000133514404,4.53000020980835,4.53000020980835,12900
2024-09-19,4.53000020980835,4.599999904632568,4.53000020980835,4.599999904632568,5400
2024-09-20,4.570000171661377,4.630000114440918,4.53000020980835,4.610000133514404,92100
2024-09-23,4.679999828338623,4.679999828338623,4.559999942779541,4.650000095367432,57400
2024-09-24,4.630000114440918,4.650000095367432,4.579999923706055,4.590000152587891,20900
2024-09-25,4.630000114440918,4.630000114440918,4.519999980926514,4.570000171661377,20600
2024-09-26,4.590000152587891,4.590000152587891,4.53000020980835,4.559999942779541,10900
2024-09-27,4.559999942779541,4.590000152587891,4.53000020980835,4.590000152587891,10600
2024-09-30,4.550000190734863,4.599999904632568,4.550000190734863,4.570000171661377,18500
2024-10-01,4.570000171661377,4.590000152587891,4.550000190734863,4.550000190734863,9900
2024-10-02,4.53000020980835,4.590000152587891,4.519999980926514,4.590000152587891,1700
2024-10-03,4.630000114440918,4.630000114440918,4.519999980926514,4.519999980926514,2400
2024-10-04,4.599999904632568,4.599999904632568,4.5,4.510000228881836,17500
2024-10-07,4.590000152587891,4.590000152587891,4.510000228881836,4.550000190734863,10700
2024-10-08,4.539999961853027,4.559999942779541,4.519999980926514,4.519999980926514,7600
2024-10-09,4.519999980926514,4.550000190734863,4.519999980926514,4.539999961853027,2400
2024-10-10,4.579999923706055,4.579999923706055,4.53000020980835,4.53000020980835,1300
2024-10-11,4.599999904632568,4.599999904632568,4.519999980926514,4.53000020980835,2800
2024-10-14,4.559999942779541,4.590000152587891,4.53000020980835,4.53000020980835,10600
2024-10-15,4.559999942779541,4.590000152587891,4.53000020980835,4.559999942779541,17400
2024-10-16,4.559999942779541,4.650000095367432,4.550000190734863,4.559999942779541,42800
2024-10-17,4.559999942779541,4.559999942779541,4.5,4.550000190734863,17200
2024-10-18,4.590000152587891,4.599999904632568,4.510000228881836,4.510000228881836,35300
2024-10-21,4.619999885559082,4.619999885559082,4.46999979019165,4.539999961853027,44800
2024-10-22,4.590000152587891,4.590000152587891,4.539999961853027,4.559999942779541,35700
2024-10-23,4.519999980926514,4.610000133514404,4.519999980926514,4.599999904632568,35200
2024-10-24,4.550000190734863,4.599999904632568,4.550000190734863,4.599999904632568,14700
2024-10-25,4.570000171661377,4.639999866485596,4.570000171661377,4.599999904632568,3400
2024-10-28,4.639999866485596,4.929999828338623,4.610000133514404,4.809999942779541,59500
2024-10-29,4.849999904632568,4.849999904632568,4.760000228881836,4.789999961853027,9800
2024-10-30,4.760000228881836,4.809999942779541,4.639999866485596,4.679999828338623,36000
2024-10-31,4.849999904632568,4.849999904632568,4.670000076293945,4.760000228881836,5700
2024-11-01,4.849999904632568,4.849999904632568,4.690000057220459,4.71999979019165,3400
2024-11-04,4.739999771118164,4.849999904632568,4.739999771118164,4.849999904632568,8400
2024-11-05,4.860000133514404,4.860000133514404,4.760000228881836,4.800000190734863,1300
2024-11-06,4.650000095367432,4.860000133514404,4.650000095367432,4.849999904632568,15100
2024-11-07,4.840000152587891,5.03000020980835,4.75,4.980000019073486,52200
2024-11-08,5.079999923706055,5.480000019073486,5.079999923706055,5.480000019073486,97000
2024-11-11,5.900000095367432,5.900000095367432,5.110000133514404,5.110000133514404,221100
2024-11-12,5.550000190734863,5.570000171661377,4.699999809265137,5.050000190734863,571000
2024-11-13,5.150000095367432,5.159999847412109,5.0,5.070000171661377,22200
2024-11-14,5.150000095367432,5.150000095367432,5.0,5.079999923706055,19000
2024-11-15,5.210000038146973,5.210000038146973,5.03000020980835,5.139999866485596,87600
2024-11-18,5.21999979019165,5.21999979019165,5.050000190734863,5.099999904632568,65200
2024-11-19,5.079999923706055,5.150000095367432,5.070000171661377,5.070000171661377,35000
2024-11-20,5.059999942779541,5.059999942779541,4.75,4.960000038146973,534700
2024-11-21,4.869999885559082,4.920000076293945,4.809999942779541,4.889999866485596,84700
2024-11-22,4.949999809265137,4.949999809265137,4.820000171661377,4.829999923706055,163100
2024-11-25,4.829999923706055,4.920000076293945,4.820000171661377,4.849999904632568,35900
2024-11-26,4.900000095367432,4.900000095367432,4.699999809265137,4.760000228881836,267300
2024-11-27,4.800000190734863,4.800000190734863,4.71999979019165,4.730000019073486,30300
2024-11-29,4.730000019073486,4.78000020980835,4.71999979019165,4.769999980926514,16100
2024-12-02,4.920000076293945,5.059999942779541,4.789999961853027,5.03000020980835,81200
2024-12-03,5.099999904632568,5.150000095367432,5.0,5.110000133514404,53500
2024-12-04,5.090000152587891,5.099999904632568,4.989999771118164,5.03000020980835,45500
2024-12-05,5.099999904632568,5.099999904632568,4.989999771118164,5.079999923706055,63000
2024-12-06,5.099999904632568,5.099999904632568,4.980000019073486,5.0,40300
2024-12-09,5.0,5.0,4.840000152587891,4.960000038146973,14900
2024-12-10,5.0,5.010000228881836,4.889999866485596,4.960000038146973,16800
2024-12-11,4.980000019073486,4.989999771118164,4.909999847412109,4.920000076293945,13800
2024-12-12,4.940000057220459,4.960000038146973,4.920000076293945,4.940000057220459,20200
2024-12-13,4.920000076293945,4.940000057220459,4.900000095367432,4.900000095367432,12300
2024-12-16,4.900000095367432,4.900000095367432,4.820000171661377,4.820000171661377,22400
2024-12-17,4.820000171661377,5.039999961853027,4.820000171661377,4.989999771118164,163200
2024-12-18,5.019999980926514,5.019999980926514,4.860000133514404,4.860000133514404,41300
2024-12-19,4.909999847412109,4.909999847412109,4.670000076293945,4.71999979019165,36900
2024-12-20,4.71999979019165,4.71999979019165,4.670000076293945,4.710000038146973,18900
2024-12-23,4.78000020980835,4.880000114440918,4.71999979019165,4.730000019073486,103400
2024-12-24,4.789999961853027,4.809999942779541,4.730000019073486,4.78000020980835,44500
2024-12-26,4.769999980926514,4.809999942779541,4.760000228881836,4.760000228881836,29600
2024-12-27,4.75,4.809999942779541,4.730000019073486,4.739999771118164,23800
2024-12-30,4.730000019073486,4.78000020980835,4.610000133514404,4.730000019073486,37400
2024-12-31,4.760000228881836,4.829999923706055,4.739999771118164,4.760000228881836,44400
2025-01-02,4.809999942779541,4.829999923706055,4.710000038146973,4.71999979019165,62200
2025-01-03,4.760000228881836,4.809999942779541,4.739999771118164,4.760000228881836,29000
2025-01-06,4.739999771118164,4.769999980926514,4.710000038146973,4.739999771118164,23300
2025-01-07,4.869999885559082,4.940000057220459,4.619999885559082,4.619999885559082,29400
2025-01-08,4.869999885559082,4.869999885559082,4.550000190734863,4.599999904632568,44300
2025-01-10,4.639999866485596,4.650000095367432,4.519999980926514,4.519999980926514,41200
2025-01-13,4.5,4.519999980926514,4.460000038146973,4.489999771118164,28700
2025-01-14,4.53000020980835,4.579999923706055,4.5,4.519999980926514,7800
2025-01-15,4.610000133514404,4.650000095367432,4.579999923706055,4.610000133514404,17600
2025-01-16,4.769999980926514,4.769999980926514,4.659999847412109,4.679999828338623,15700
2025-01-17,4.75,4.78000020980835,4.699999809265137,4.730000019073486,14600
2025-01-21,4.760000228881836,4.760000228881836,4.659999847412109,4.659999847412109,16300
2025-01-22,4.650000095367432,4.699999809265137,4.610000133514404,4.610000133514404,12800
2025-01-23,4.559999942779541,4.699999809265137,4.559999942779541,4.590000152587891,30000
2025-01-24,4.579999923706055,4.639999866485596,4.559999942779541,4.559999942779541,22300
2025-01-27,4.599999904632568,4.650000095367432,4.570000171661377,4.610000133514404,29300
2025-01-28,4.599999904632568,4.679999828338623,4.590000152587891,4.599999904632568,43000
2025-01-29,4.610000133514404,4.639999866485596,4.590000152587891,4.590000152587891,15600
2025-01-30,4.630000114440918,4.639999866485596,4.590000152587891,4.590000152587891,8700
2025-01-31,4.550000190734863,4.619999885559082,4.550000190734863,4.559999942779541,27300
2025-02-03,4.590000152587891,4.699999809265137,4.550000190734863,4.570000171661377,60100
2025-02-04,4.590000152587891,4.590000152587891,4.570000171661377,4.570000171661377,2100
2025-02-05,4.590000152587891,4.619999885559082,4.579999923706055,4.610000133514404,28900
2025-02-06,4.610000133514404,4.630000114440918,4.570000171661377,4.599999904632568,45900
2025-02-07,4.619999885559082,4.650000095367432,4.599999904632568,4.599999904632568,32700
2025-02-10,4.599999904632568,4.610000133514404,4.559999942779541,4.590000152587891,48400
2025-02-11,4.599999904632568,4.829999923706055,4.599999904632568,4.78000020980835,189100
2025-02-12,4.849999904632568,4.849999904632568,4.679999828338623,4.71999979019165,28400
2025-02-13,4.78000020980835,4.820000171661377,4.730000019073486,4.75,6000
2025-02-14,4.730000019073486,4.760000228881836,4.710000038146973,4.71999979019165,17400
2025-02-18,4.78000020980835,4.800000190734863,4.71999979019165,4.730000019073486,44400
2025-02-19,4.699999809265137,4.78000020980835,4.659999847412109,4.739999771118164,22100
2025-02-20,4.78000020980835,4.78000020980835,4.5,4.5,141600
2025-02-21,4.630000114440918,4.699999809265137,4.489999771118164,4.489999771118164,100900
2025-02-24,4.489999771118164,4.570000171661377,4.440000057220459,4.449999809265137,148300
2025-02-25,4.440000057220459,4.559999942779541,4.440000057220459,4.5,14400
2025-02-26,4.539999961853027,4.599999904632568,4.480000019073486,4.559999942779541,3000
2025-02-27,4.480000019073486,4.570000171661377,4.340000152587891,4.340000152587891,110300
2025-02-28,4.380000114440918,4.400000095367432,4.340000152587891,4.400000095367432,11700
2025-03-03,4.400000095367432,4.429999828338623,4.25,4.25,90200
2025-03-04,4.300000190734863,4.300000190734863,4.0,4.25,68400
2025-03-05,4.289999961853027,4.320000171661377,4.25,4.25,10400
2025-03-06,4.28000020980835,4.329999923706055,4.25,4.28000020980835,6000
2025-03-07,4.309999942779541,4.369999885559082,4.309999942779541,4.349999904632568,18600
2025-03-10,4.369999885559082,4.440000057220459,4.349999904632568,4.360000133514404,11700
2025-03-11,4.289999961853027,4.409999847412109,4.239999771118164,4.239999771118164,30600
2025-03-12,4.210000038146973,4.349999904632568,4.210000038146973,4.320000171661377,10200
2025-03-13,4.369999885559082,4.440000057220459,4.369999885559082,4.429999828338623,8000
2025-03-14,4.429999828338623,4.460000038146973,4.260000228881836,4.260000228881836,65300
2025-03-17,4.260000228881836,4.309999942779541,4.25,4.25,13800
2025-03-18,4.269999980926514,4.320000171661377,4.269999980926514,4.28000020980835,4400
2025-03-19,4.309999942779541,4.369999885559082,4.25,4.25,26800
2025-03-20,4.300000190734863,4.340000152587891,4.21999979019165,4.21999979019165,24300
2025-03-21,4.269999980926514,4.480000019073486,4.21999979019165,4.400000095367432,61800
2025-03-24,4.420000076293945,4.460000038146973,4.269999980926514,4.269999980926514,62300
2025-03-25,4.409999847412109,4.409999847412109,4.170000076293945,4.170000076293945,59900
2025-03-26,4.21999979019165,4.230000019073486,4.159999847412109,4.159999847412109,19500
2025-03-27,4.159999847412109,4.179999828338623,4.119999885559082,4.159999847412109,6700
2025-03-28,4.190000057220459,4.190000057220459,4.139999866485596,4.170000076293945,2400
2025-03-31,4.119999885559082,4.159999847412109,4.110000133514404,4.110000133514404,34000
2025-04-01,4.099999904632568,4.110000133514404,4.010000228881836,4.010000228881836,51900
2025-04-02,4.019999980926514,4.110000133514404,4.019999980926514,4.03000020980835,11700
2025-04-03,4.010000228881836,4.039999961853027,3.809999942779541,3.940000057220459,56100
2025-04-04,4.010000228881836,4.010000228881836,3.809999942779541,3.809999942779541,10200
2025-04-07,3.7699999809265137,3.799999952316284,3.5299999713897705,3.609999895095825,98400
2025-04-08,3.859999895095825,3.9800000190734863,3.75,3.7699999809265137,26000
2025-04-09,3.75,3.930000066757202,3.680000066757202,3.890000104904175,15200
2025-04-10,3.8399999141693115,3.859999895095825,3.700000047683716,3.7200000286102295,17400
2025-04-11,3.75,3.7899999618530273,3.740000009536743,3.7899999618530273,8300
2025-04-14,3.809999942779541,3.8299999237060547,3.759999990463257,3.809999942779541,14900
2025-04-15,3.8499999046325684,3.950000047683716,3.819999933242798,3.9000000953674316,4000
2025-04-16,3.9600000381469727,3.990000009536743,3.8299999237060547,3.9700000286102295,16800
2025-04-17,3.930000066757202,4.050000190734863,3.930000066757202,4.039999961853027,3600
2025-04-21,4.050000190734863,4.059999942779541,3.9000000953674316,3.940000057220459,6300
2025-04-22,4.050000190734863,4.070000171661377,4.0,4.010000228881836,5600
2025-04-23,4.070000171661377,4.070000171661377,3.9700000286102295,4.070000171661377,11400
2025-04-24,4.070000171661377,4.25,3.950000047683716,4.25,14200
2025-04-25,4.199999809265137,4.25,4.179999828338623,4.25,11600
2025-04-28,4.21999979019165,4.309999942779541,4.21999979019165,4.269999980926514,5700
2025-04-29,4.309999942779541,4.309999942779541,4.21999979019165,4.309999942779541,5100
2025-04-30,4.28000020980835,4.420000076293945,4.28000020980835,4.329999923706055,5300
2025-05-01,4.289999961853027,4.429999828338623,4.289999961853027,4.389999866485596,4900
2025-05-02,4.480000019073486,4.510000228881836,4.199999809265137,4.400000095367432,131000
2025-05-05,4.440000057220459,4.440000057220459,4.349999904632568,4.440000057220459,20200
2025-05-06,4.440000057220459,4.480000019073486,4.389999866485596,4.480000019073486,17200
2025-05-07,4.46999979019165,4.519999980926514,4.440000057220459,4.510000228881836,10000
2025-05-08,4.53000020980835,4.599999904632568,4.510000228881836,4.599999904632568,11200
2025-05-09,4.650000095367432,4.650000095367432,4.570000171661377,4.610000133514404,17000
